"l1","l2","theta1","theta2","phi","Noise_0","Noise_1","Noise_2","Noise_3","Noise_4","Noise_5","Noise_6","Noise_7","Noise_8","Noise_9","Noise_10","Noise_11","Noise_12","Noise_13","Noise_14","Noise_15","Noise_16","Noise_17","Noise_18","Noise_19","Noise_20","Noise_21","Noise_22","Noise_23","Noise_24","target"
6.0,7.0,5.0,8.0,1.0,3.0,4.0,3.0,3.0,8.0,0.0,8.0,7.0,9.0,5.0,7.0,3.0,1.0,1.0,2.0,4.0,7.0,8.0,3.0,1.0,9.0,4.0,2.0,2.0,8.0,0.6571999788284302
8.0,3.0,6.0,8.0,4.0,0.0,8.0,8.0,7.0,0.0,1.0,8.0,8.0,9.0,0.0,9.0,6.0,7.0,4.0,9.0,2.0,8.0,3.0,1.0,6.0,1.0,6.0,5.0,5.0,1.0,0.6801000237464905
4.0,3.0,9.0,4.0,9.0,9.0,2.0,7.0,0.0,6.0,0.0,8.0,0.0,3.0,6.0,1.0,4.0,9.0,6.0,9.0,2.0,6.0,7.0,9.0,7.0,0.0,2.0,5.0,7.0,3.0,0.5446000099182129
6.0,9.0,4.0,4.0,9.0,2.0,6.0,3.0,7.0,5.0,1.0,9.0,2.0,0.0,3.0,8.0,9.0,4.0,7.0,2.0,9.0,4.0,7.0,1.0,6.0,7.0,5.0,4.0,5.0,1.0,0.7965999841690063
8.0,4.0,2.0,1.0,1.0,2.0,5.0,7.0,2.0,7.0,9.0,2.0,7.0,9.0,9.0,7.0,0.0,0.0,3.0,7.0,1.0,5.0,2.0,7.0,8.0,6.0,0.0,5.0,4.0,0.0,0.9258000254631042
2.0,9.0,0.0,0.0,1.0,0.0,9.0,1.0,8.0,7.0,8.0,4.0,2.0,9.0,1.0,0.0,9.0,1.0,9.0,5.0,9.0,1.0,8.0,7.0,4.0,3.0,3.0,7.0,1.0,2.0,0.5985000133514404
4.0,4.0,3.0,9.0,4.0,3.0,5.0,6.0,7.0,1.0,3.0,7.0,1.0,9.0,3.0,9.0,6.0,8.0,0.0,5.0,2.0,5.0,2.0,6.0,6.0,2.0,0.0,0.0,5.0,7.0,0.1817999929189682
7.0,1.0,5.0,3.0,5.0,0.0,4.0,7.0,9.0,6.0,2.0,2.0,5.0,9.0,7.0,1.0,9.0,6.0,1.0,0.0,9.0,7.0,5.0,1.0,0.0,5.0,7.0,6.0,7.0,9.0,0.8504999876022339
4.0,2.0,5.0,6.0,9.0,5.0,8.0,3.0,6.0,3.0,2.0,2.0,5.0,9.0,9.0,9.0,5.0,0.0,8.0,1.0,4.0,9.0,6.0,5.0,9.0,2.0,6.0,6.0,4.0,2.0,0.5228000283241272
0.0,5.0,9.0,9.0,6.0,8.0,5.0,0.0,3.0,3.0,8.0,9.0,4.0,6.0,6.0,1.0,8.0,3.0,7.0,0.0,7.0,2.0,0.0,4.0,4.0,3.0,0.0,4.0,8.0,2.0,0.4025999903678894
3.0,2.0,8.0,1.0,1.0,2.0,5.0,0.0,6.0,0.0,3.0,3.0,3.0,7.0,2.0,2.0,1.0,7.0,1.0,8.0,9.0,0.0,5.0,3.0,1.0,7.0,7.0,6.0,6.0,1.0,0.3052000105381012
6.0,9.0,3.0,9.0,1.0,1.0,9.0,6.0,7.0,6.0,6.0,4.0,0.0,3.0,5.0,7.0,0.0,2.0,2.0,1.0,5.0,6.0,9.0,9.0,5.0,2.0,3.0,7.0,9.0,2.0,0.3693999946117401
8.0,8.0,6.0,8.0,6.0,2.0,9.0,6.0,1.0,2.0,3.0,3.0,8.0,5.0,2.0,6.0,4.0,1.0,6.0,2.0,1.0,3.0,6.0,8.0,8.0,6.0,0.0,4.0,6.0,3.0,0.7997999787330627
8.0,6.0,3.0,1.0,2.0,2.0,5.0,4.0,1.0,0.0,6.0,5.0,1.0,7.0,4.0,8.0,4.0,6.0,3.0,4.0,1.0,5.0,9.0,5.0,2.0,0.0,3.0,6.0,0.0,1.0,0.6459000110626221
0.0,4.0,8.0,3.0,9.0,9.0,8.0,2.0,4.0,4.0,1.0,6.0,8.0,7.0,0.0,1.0,5.0,2.0,2.0,8.0,9.0,9.0,6.0,5.0,1.0,0.0,8.0,4.0,4.0,8.0,0.4081999957561493
4.0,2.0,5.0,2.0,1.0,8.0,4.0,3.0,2.0,0.0,3.0,3.0,2.0,7.0,4.0,7.0,3.0,8.0,0.0,5.0,6.0,3.0,3.0,7.0,5.0,7.0,1.0,5.0,6.0,8.0,0.534500002861023
5.0,6.0,0.0,9.0,4.0,6.0,5.0,8.0,6.0,6.0,3.0,3.0,6.0,8.0,3.0,5.0,0.0,9.0,5.0,8.0,7.0,3.0,1.0,2.0,0.0,6.0,4.0,5.0,7.0,3.0,0.14900000393390656
4.0,1.0,6.0,2.0,3.0,3.0,5.0,0.0,6.0,8.0,1.0,2.0,7.0,2.0,2.0,9.0,2.0,1.0,5.0,6.0,3.0,5.0,9.0,0.0,9.0,4.0,4.0,2.0,0.0,3.0,0.39809998869895935
8.0,1.0,6.0,9.0,7.0,0.0,6.0,6.0,0.0,3.0,2.0,3.0,1.0,4.0,9.0,9.0,7.0,0.0,0.0,3.0,5.0,6.0,9.0,0.0,7.0,1.0,1.0,6.0,4.0,4.0,0.7616000175476074
8.0,8.0,5.0,3.0,3.0,0.0,6.0,6.0,5.0,5.0,5.0,6.0,1.0,4.0,7.0,7.0,3.0,9.0,4.0,2.0,0.0,2.0,7.0,0.0,5.0,8.0,6.0,2.0,6.0,7.0,1.4840999841690063
1.0,4.0,2.0,6.0,1.0,5.0,1.0,9.0,2.0,6.0,0.0,5.0,5.0,5.0,0.0,7.0,0.0,9.0,2.0,3.0,6.0,9.0,9.0,7.0,5.0,6.0,1.0,9.0,0.0,2.0,0.4343999922275543
3.0,6.0,8.0,3.0,5.0,0.0,7.0,2.0,4.0,7.0,8.0,3.0,9.0,6.0,3.0,7.0,3.0,7.0,3.0,1.0,6.0,4.0,5.0,4.0,6.0,2.0,0.0,5.0,6.0,7.0,0.8884999752044678
7.0,2.0,1.0,7.0,3.0,0.0,8.0,0.0,3.0,4.0,1.0,8.0,5.0,9.0,6.0,4.0,8.0,5.0,7.0,0.0,3.0,3.0,1.0,2.0,9.0,4.0,0.0,7.0,9.0,5.0,0.7544000148773193
7.0,6.0,6.0,0.0,7.0,6.0,2.0,8.0,8.0,7.0,3.0,2.0,3.0,5.0,4.0,8.0,3.0,5.0,9.0,3.0,3.0,2.0,5.0,8.0,4.0,6.0,7.0,7.0,8.0,9.0,0.29679998755455017
7.0,4.0,0.0,2.0,5.0,4.0,0.0,9.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,0.0,3.0,6.0,2.0,6.0,2.0,1.0,3.0,2.0,8.0,7.0,3.0,0.9200000166893005
3.0,0.0,8.0,1.0,5.0,7.0,6.0,7.0,1.0,3.0,1.0,1.0,9.0,0.0,3.0,3.0,8.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,5.0,5.0,0.34850001335144043
3.0,2.0,8.0,1.0,6.0,4.0,4.0,3.0,5.0,7.0,2.0,9.0,9.0,8.0,6.0,7.0,6.0,1.0,0.0,2.0,0.0,4.0,6.0,7.0,9.0,1.0,1.0,5.0,5.0,8.0,0.33169999718666077
6.0,1.0,6.0,7.0,6.0,4.0,5.0,2.0,1.0,1.0,6.0,9.0,1.0,6.0,2.0,0.0,7.0,1.0,0.0,6.0,9.0,6.0,8.0,3.0,0.0,3.0,5.0,9.0,4.0,4.0,0.6491000056266785
7.0,3.0,7.0,7.0,0.0,2.0,3.0,0.0,7.0,3.0,6.0,0.0,8.0,1.0,4.0,7.0,1.0,4.0,4.0,6.0,9.0,6.0,5.0,6.0,2.0,5.0,7.0,8.0,7.0,0.0,0.8263999819755554
7.0,5.0,5.0,8.0,5.0,8.0,6.0,5.0,5.0,4.0,7.0,1.0,0.0,7.0,9.0,6.0,0.0,9.0,4.0,5.0,9.0,5.0,6.0,2.0,0.0,0.0,3.0,7.0,5.0,9.0,0.7207000255584717
6.0,1.0,7.0,0.0,2.0,1.0,2.0,3.0,1.0,7.0,6.0,2.0,1.0,0.0,8.0,4.0,4.0,7.0,8.0,8.0,7.0,6.0,1.0,5.0,5.0,8.0,4.0,5.0,9.0,9.0,0.5123999714851379
5.0,0.0,6.0,9.0,5.0,6.0,3.0,5.0,8.0,0.0,4.0,2.0,2.0,5.0,6.0,2.0,5.0,0.0,8.0,0.0,8.0,3.0,6.0,5.0,3.0,5.0,1.0,4.0,2.0,5.0,0.5156000256538391
7.0,5.0,4.0,5.0,0.0,5.0,4.0,4.0,3.0,2.0,4.0,6.0,6.0,8.0,3.0,4.0,8.0,6.0,9.0,1.0,8.0,5.0,3.0,0.0,0.0,1.0,6.0,6.0,1.0,6.0,0.8579000234603882
6.0,3.0,3.0,6.0,9.0,5.0,2.0,5.0,5.0,9.0,3.0,4.0,7.0,2.0,1.0,5.0,4.0,4.0,2.0,0.0,4.0,2.0,5.0,6.0,9.0,8.0,5.0,2.0,0.0,3.0,0.7717999815940857
7.0,3.0,9.0,4.0,5.0,3.0,1.0,1.0,8.0,4.0,7.0,4.0,0.0,6.0,6.0,7.0,8.0,5.0,9.0,3.0,5.0,6.0,8.0,5.0,8.0,4.0,9.0,5.0,4.0,2.0,1.0503000020980835
2.0,3.0,3.0,9.0,6.0,6.0,6.0,3.0,1.0,6.0,4.0,4.0,6.0,0.0,9.0,9.0,5.0,0.0,4.0,3.0,8.0,0.0,2.0,5.0,9.0,3.0,3.0,0.0,3.0,1.0,0.15880000591278076
4.0,1.0,4.0,9.0,5.0,1.0,0.0,9.0,4.0,7.0,1.0,1.0,8.0,3.0,2.0,2.0,8.0,0.0,5.0,8.0,8.0,9.0,7.0,0.0,1.0,5.0,4.0,1.0,2.0,8.0,0.33239999413490295
2.0,6.0,6.0,6.0,2.0,9.0,4.0,4.0,3.0,6.0,3.0,6.0,1.0,0.0,6.0,3.0,0.0,0.0,7.0,1.0,2.0,3.0,0.0,3.0,9.0,1.0,1.0,0.0,6.0,3.0,0.7283999919891357
4.0,0.0,0.0,9.0,3.0,6.0,7.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,4.0,6.0,9.0,0.0,4.0,2.0,9.0,7.0,4.0,5.0,0.0,6.0,3.0,3.0,1.0,6.0,0.3528999984264374
8.0,0.0,0.0,0.0,9.0,4.0,3.0,5.0,0.0,0.0,7.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,7.0,9.0,1.0,6.0,0.0,6.0,2.0,7.0,5.0,9.0,9.0,9.0,0.8023999929428101
1.0,6.0,3.0,6.0,9.0,8.0,0.0,7.0,6.0,4.0,2.0,4.0,7.0,6.0,1.0,3.0,1.0,8.0,4.0,9.0,0.0,7.0,3.0,7.0,4.0,1.0,5.0,3.0,0.0,7.0,0.4950999915599823
1.0,9.0,8.0,0.0,6.0,7.0,9.0,5.0,9.0,4.0,0.0,0.0,2.0,2.0,1.0,6.0,3.0,2.0,7.0,2.0,0.0,8.0,4.0,6.0,0.0,4.0,5.0,2.0,1.0,9.0,0.763700008392334
4.0,5.0,7.0,5.0,0.0,7.0,9.0,7.0,2.0,1.0,2.0,9.0,5.0,5.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,3.0,8.0,2.0,7.0,0.0,3.0,8.0,1.0,9.0,0.6546000242233276
8.0,0.0,9.0,2.0,5.0,9.0,4.0,8.0,1.0,6.0,2.0,7.0,6.0,7.0,3.0,4.0,7.0,1.0,7.0,1.0,4.0,4.0,6.0,4.0,8.0,8.0,3.0,5.0,3.0,5.0,0.8544999957084656
9.0,9.0,5.0,0.0,4.0,5.0,8.0,5.0,6.0,7.0,4.0,4.0,6.0,1.0,6.0,1.0,1.0,9.0,8.0,7.0,7.0,6.0,8.0,6.0,8.0,6.0,6.0,8.0,0.0,3.0,0.5149999856948853
7.0,9.0,7.0,2.0,3.0,4.0,3.0,1.0,8.0,7.0,1.0,3.0,4.0,2.0,6.0,0.0,6.0,6.0,7.0,5.0,1.0,7.0,1.0,8.0,8.0,8.0,4.0,4.0,0.0,8.0,1.2448999881744385
2.0,1.0,7.0,1.0,9.0,9.0,9.0,4.0,5.0,0.0,9.0,4.0,2.0,1.0,6.0,1.0,4.0,6.0,0.0,6.0,1.0,4.0,3.0,2.0,3.0,3.0,6.0,1.0,5.0,5.0,0.21279999613761902
9.0,2.0,6.0,8.0,9.0,6.0,8.0,3.0,4.0,8.0,4.0,3.0,9.0,2.0,0.0,9.0,7.0,9.0,8.0,3.0,9.0,3.0,9.0,4.0,9.0,7.0,6.0,8.0,5.0,1.0,0.9991999864578247
2.0,5.0,5.0,9.0,0.0,4.0,3.0,4.0,5.0,6.0,9.0,5.0,1.0,3.0,2.0,6.0,0.0,7.0,6.0,4.0,9.0,8.0,6.0,2.0,8.0,8.0,7.0,4.0,0.0,5.0,0.33230000734329224
0.0,2.0,6.0,9.0,5.0,7.0,4.0,4.0,4.0,0.0,0.0,7.0,0.0,9.0,9.0,0.0,5.0,5.0,6.0,4.0,3.0,0.0,9.0,9.0,6.0,8.0,1.0,8.0,3.0,1.0,0.2759999930858612
0.0,4.0,6.0,7.0,8.0,3.0,9.0,6.0,1.0,7.0,3.0,5.0,1.0,2.0,3.0,8.0,8.0,9.0,8.0,7.0,4.0,2.0,4.0,2.0,8.0,5.0,2.0,5.0,8.0,1.0,0.48579999804496765
6.0,6.0,8.0,9.0,8.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,8.0,4.0,5.0,5.0,2.0,0.0,6.0,5.0,1.0,2.0,1.0,0.0,3.0,6.0,2.0,4.0,1.0,0.4309000074863434
4.0,8.0,7.0,1.0,8.0,5.0,1.0,2.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,6.0,7.0,4.0,3.0,1.0,6.0,3.0,0.0,7.0,2.0,4.0,0.0,4.0,2.0,3.0,0.5964999794960022
8.0,3.0,9.0,7.0,6.0,4.0,7.0,9.0,8.0,9.0,6.0,8.0,9.0,9.0,8.0,6.0,4.0,0.0,4.0,0.0,4.0,4.0,2.0,5.0,2.0,3.0,7.0,3.0,5.0,3.0,0.927299976348877
2.0,7.0,0.0,5.0,0.0,5.0,4.0,7.0,9.0,7.0,8.0,5.0,0.0,1.0,5.0,5.0,1.0,9.0,8.0,1.0,9.0,8.0,7.0,1.0,5.0,0.0,1.0,4.0,2.0,4.0,0.5803999900817871
5.0,3.0,8.0,3.0,2.0,0.0,9.0,6.0,1.0,8.0,8.0,7.0,5.0,8.0,4.0,1.0,0.0,5.0,7.0,0.0,9.0,5.0,7.0,1.0,1.0,3.0,2.0,7.0,7.0,4.0,0.732699990272522
7.0,3.0,7.0,9.0,2.0,0.0,5.0,6.0,7.0,7.0,0.0,5.0,1.0,9.0,3.0,4.0,8.0,2.0,4.0,1.0,0.0,6.0,4.0,7.0,2.0,1.0,9.0,4.0,7.0,5.0,0.6126999855041504
6.0,3.0,4.0,3.0,2.0,3.0,9.0,2.0,0.0,2.0,7.0,6.0,8.0,4.0,8.0,4.0,8.0,1.0,6.0,3.0,9.0,1.0,5.0,6.0,5.0,8.0,8.0,6.0,3.0,9.0,0.7983999848365784
6.0,9.0,6.0,5.0,2.0,6.0,6.0,2.0,8.0,0.0,1.0,5.0,8.0,1.0,1.0,9.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,3.0,2.0,6.0,4.0,7.0,7.0,1.378100037574768
5.0,1.0,9.0,4.0,0.0,1.0,2.0,4.0,8.0,3.0,1.0,2.0,7.0,5.0,8.0,5.0,4.0,7.0,2.0,5.0,4.0,1.0,4.0,9.0,5.0,2.0,9.0,5.0,2.0,9.0,0.5092999935150146
2.0,6.0,5.0,5.0,6.0,7.0,4.0,7.0,8.0,2.0,4.0,7.0,5.0,8.0,9.0,8.0,7.0,2.0,6.0,5.0,5.0,0.0,1.0,3.0,6.0,5.0,2.0,7.0,2.0,4.0,0.777400016784668
8.0,8.0,7.0,0.0,4.0,2.0,6.0,9.0,1.0,7.0,6.0,6.0,1.0,7.0,1.0,0.0,2.0,6.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,5.0,0.0,1.0,8.0,8.0,0.2727000117301941
8.0,9.0,9.0,6.0,3.0,0.0,4.0,8.0,4.0,9.0,9.0,4.0,5.0,9.0,2.0,8.0,5.0,1.0,5.0,7.0,1.0,2.0,0.0,9.0,0.0,7.0,6.0,4.0,5.0,3.0,1.4779000282287598
7.0,9.0,6.0,3.0,4.0,2.0,5.0,3.0,1.0,4.0,1.0,9.0,4.0,1.0,8.0,0.0,4.0,7.0,5.0,2.0,3.0,9.0,8.0,6.0,8.0,5.0,2.0,7.0,0.0,3.0,1.4656000137329102
2.0,8.0,3.0,8.0,5.0,1.0,8.0,7.0,8.0,9.0,0.0,6.0,5.0,6.0,9.0,9.0,2.0,5.0,1.0,7.0,0.0,4.0,0.0,9.0,5.0,1.0,8.0,4.0,4.0,8.0,0.7871999740600586
5.0,2.0,2.0,2.0,1.0,5.0,6.0,0.0,5.0,7.0,8.0,8.0,3.0,9.0,2.0,7.0,7.0,6.0,7.0,5.0,1.0,8.0,7.0,4.0,6.0,0.0,2.0,4.0,0.0,8.0,0.5813999772071838
9.0,4.0,5.0,0.0,8.0,2.0,8.0,4.0,7.0,4.0,4.0,8.0,8.0,9.0,0.0,3.0,4.0,9.0,1.0,8.0,5.0,1.0,6.0,4.0,4.0,7.0,7.0,4.0,6.0,0.0,0.8295000195503235
7.0,3.0,8.0,4.0,7.0,6.0,6.0,6.0,1.0,1.0,4.0,2.0,6.0,7.0,0.0,4.0,4.0,7.0,2.0,0.0,9.0,3.0,2.0,8.0,9.0,8.0,9.0,0.0,8.0,5.0,0.9333000183105469
2.0,0.0,3.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,9.0,9.0,6.0,9.0,2.0,4.0,7.0,5.0,5.0,8.0,4.0,0.0,8.0,0.2029999941587448
4.0,8.0,2.0,2.0,9.0,5.0,7.0,7.0,9.0,7.0,5.0,8.0,4.0,1.0,6.0,4.0,4.0,4.0,2.0,8.0,4.0,0.0,0.0,2.0,8.0,1.0,8.0,9.0,8.0,2.0,0.9319999814033508
8.0,0.0,6.0,2.0,1.0,3.0,2.0,1.0,7.0,1.0,0.0,0.0,1.0,7.0,0.0,4.0,2.0,8.0,3.0,9.0,6.0,2.0,3.0,2.0,1.0,7.0,7.0,4.0,2.0,5.0,0.8148999810218811
0.0,6.0,7.0,8.0,8.0,7.0,4.0,6.0,2.0,7.0,3.0,6.0,9.0,4.0,8.0,5.0,6.0,5.0,7.0,8.0,3.0,1.0,3.0,5.0,2.0,7.0,8.0,4.0,8.0,4.0,0.49239999055862427
4.0,5.0,5.0,2.0,7.0,7.0,6.0,8.0,6.0,4.0,3.0,1.0,5.0,8.0,2.0,7.0,2.0,8.0,6.0,5.0,0.0,2.0,5.0,2.0,5.0,6.0,3.0,2.0,4.0,1.0,0.6474000215530396
0.0,5.0,9.0,7.0,1.0,0.0,1.0,8.0,2.0,7.0,0.0,9.0,0.0,8.0,4.0,6.0,7.0,8.0,1.0,3.0,7.0,8.0,8.0,3.0,2.0,4.0,7.0,6.0,6.0,1.0,0.527899980545044
7.0,5.0,2.0,4.0,5.0,8.0,4.0,5.0,8.0,3.0,4.0,5.0,2.0,7.0,6.0,9.0,1.0,7.0,9.0,6.0,8.0,1.0,9.0,4.0,2.0,5.0,2.0,0.0,1.0,8.0,1.2050000429153442
4.0,3.0,7.0,6.0,8.0,4.0,0.0,6.0,1.0,2.0,9.0,9.0,2.0,8.0,9.0,0.0,8.0,8.0,5.0,1.0,4.0,9.0,7.0,1.0,6.0,5.0,5.0,7.0,9.0,0.0,0.5863000154495239
4.0,3.0,2.0,4.0,8.0,8.0,7.0,7.0,4.0,7.0,5.0,4.0,4.0,4.0,4.0,1.0,2.0,6.0,0.0,9.0,9.0,1.0,8.0,8.0,0.0,2.0,3.0,0.0,0.0,2.0,0.6079999804496765
9.0,5.0,3.0,5.0,4.0,0.0,5.0,7.0,3.0,5.0,2.0,5.0,1.0,9.0,9.0,8.0,7.0,5.0,2.0,5.0,0.0,9.0,3.0,4.0,7.0,7.0,5.0,5.0,6.0,2.0,1.5046000480651855
3.0,7.0,7.0,7.0,5.0,3.0,6.0,7.0,8.0,5.0,2.0,8.0,5.0,3.0,2.0,1.0,5.0,7.0,3.0,6.0,5.0,9.0,5.0,0.0,7.0,3.0,9.0,6.0,0.0,6.0,0.8600000143051147
4.0,1.0,4.0,8.0,5.0,0.0,9.0,2.0,2.0,4.0,4.0,5.0,9.0,8.0,8.0,2.0,2.0,1.0,4.0,3.0,2.0,9.0,7.0,5.0,8.0,8.0,3.0,1.0,4.0,6.0,0.3894999921321869
2.0,9.0,6.0,6.0,9.0,8.0,8.0,5.0,6.0,3.0,5.0,7.0,0.0,3.0,9.0,7.0,6.0,5.0,6.0,9.0,9.0,7.0,9.0,7.0,0.0,5.0,1.0,4.0,3.0,1.0,0.9218999743461609
8.0,5.0,5.0,6.0,1.0,4.0,1.0,9.0,8.0,2.0,4.0,5.0,7.0,5.0,8.0,0.0,0.0,9.0,8.0,8.0,1.0,6.0,5.0,3.0,6.0,5.0,9.0,6.0,6.0,4.0,1.1058000326156616
8.0,5.0,5.0,0.0,4.0,9.0,4.0,2.0,3.0,1.0,6.0,4.0,3.0,6.0,9.0,1.0,1.0,7.0,8.0,5.0,7.0,7.0,6.0,7.0,7.0,3.0,8.0,6.0,8.0,7.0,0.4081000089645386
6.0,9.0,8.0,6.0,6.0,2.0,7.0,9.0,4.0,3.0,9.0,6.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,7.0,1.0,3.0,1.0,2.0,1.0,5.0,5.0,4.0,0.0,9.0,1.3983999490737915
3.0,7.0,7.0,8.0,6.0,3.0,5.0,5.0,4.0,2.0,7.0,5.0,3.0,9.0,3.0,6.0,6.0,4.0,8.0,9.0,4.0,2.0,6.0,9.0,3.0,9.0,6.0,7.0,4.0,0.0,0.5554999709129333
2.0,4.0,8.0,1.0,1.0,1.0,1.0,8.0,3.0,8.0,2.0,2.0,0.0,4.0,9.0,5.0,4.0,2.0,6.0,3.0,0.0,3.0,4.0,0.0,5.0,7.0,3.0,8.0,7.0,3.0,0.4968999922275543
1.0,8.0,3.0,8.0,2.0,4.0,9.0,3.0,7.0,6.0,1.0,8.0,9.0,5.0,0.0,2.0,1.0,6.0,3.0,7.0,6.0,0.0,9.0,6.0,2.0,5.0,6.0,8.0,1.0,6.0,0.8136000037193298
0.0,3.0,7.0,5.0,1.0,1.0,3.0,1.0,7.0,0.0,8.0,0.0,3.0,0.0,7.0,1.0,2.0,4.0,6.0,1.0,0.0,0.0,8.0,6.0,0.0,7.0,8.0,7.0,6.0,2.0,0.2029999941587448
7.0,0.0,9.0,0.0,3.0,0.0,4.0,3.0,3.0,2.0,7.0,1.0,0.0,8.0,9.0,1.0,8.0,8.0,5.0,0.0,3.0,5.0,7.0,9.0,5.0,2.0,2.0,5.0,5.0,0.0,0.6643999814987183
7.0,4.0,7.0,6.0,7.0,7.0,9.0,6.0,4.0,3.0,7.0,7.0,8.0,0.0,5.0,3.0,6.0,1.0,8.0,9.0,7.0,6.0,2.0,2.0,5.0,4.0,8.0,7.0,5.0,2.0,0.9732999801635742
3.0,3.0,2.0,8.0,2.0,8.0,8.0,4.0,3.0,9.0,8.0,1.0,2.0,9.0,2.0,6.0,2.0,0.0,7.0,4.0,7.0,6.0,2.0,8.0,5.0,9.0,7.0,6.0,7.0,4.0,0.4447000026702881
8.0,3.0,8.0,9.0,3.0,0.0,0.0,2.0,6.0,4.0,0.0,4.0,7.0,2.0,1.0,6.0,0.0,7.0,1.0,1.0,9.0,3.0,1.0,2.0,5.0,7.0,0.0,0.0,9.0,6.0,0.5861999988555908
9.0,8.0,2.0,1.0,2.0,0.0,3.0,7.0,2.0,8.0,4.0,7.0,5.0,9.0,9.0,2.0,2.0,5.0,0.0,9.0,7.0,2.0,4.0,8.0,4.0,7.0,2.0,7.0,5.0,5.0,0.8068000078201294
4.0,3.0,7.0,4.0,9.0,9.0,7.0,5.0,4.0,3.0,7.0,2.0,7.0,1.0,3.0,7.0,9.0,1.0,4.0,1.0,0.0,0.0,9.0,1.0,1.0,3.0,0.0,4.0,6.0,2.0,0.48649999499320984
1.0,3.0,5.0,7.0,4.0,4.0,6.0,8.0,7.0,3.0,2.0,8.0,7.0,7.0,2.0,5.0,9.0,7.0,4.0,2.0,3.0,1.0,3.0,7.0,8.0,8.0,4.0,6.0,2.0,2.0,0.3619000017642975
1.0,3.0,1.0,7.0,1.0,9.0,7.0,7.0,6.0,9.0,0.0,3.0,0.0,6.0,1.0,4.0,0.0,7.0,2.0,3.0,3.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,9.0,7.0,0.3492000102996826
7.0,4.0,9.0,1.0,4.0,4.0,2.0,5.0,7.0,5.0,7.0,7.0,9.0,5.0,8.0,4.0,4.0,3.0,8.0,7.0,8.0,6.0,9.0,2.0,3.0,5.0,0.0,0.0,4.0,8.0,0.7005000114440918
4.0,2.0,0.0,0.0,0.0,3.0,3.0,9.0,5.0,0.0,9.0,4.0,1.0,7.0,3.0,6.0,0.0,5.0,6.0,9.0,3.0,0.0,8.0,6.0,9.0,1.0,6.0,7.0,6.0,8.0,0.40049999952316284
1.0,6.0,2.0,9.0,3.0,7.0,8.0,5.0,3.0,7.0,0.0,9.0,9.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,8.0,3.0,3.0,6.0,5.0,4.0,5.0,0.5336999893188477
1.0,3.0,3.0,0.0,0.0,7.0,3.0,5.0,3.0,9.0,0.0,0.0,8.0,3.0,6.0,7.0,3.0,8.0,8.0,6.0,3.0,6.0,3.0,2.0,0.0,0.0,6.0,1.0,7.0,9.0,0.10729999840259552
6.0,3.0,8.0,0.0,1.0,8.0,2.0,2.0,3.0,2.0,2.0,0.0,8.0,3.0,6.0,7.0,9.0,4.0,4.0,8.0,1.0,4.0,6.0,1.0,8.0,8.0,4.0,0.0,2.0,0.0,0.5997999906539917
7.0,3.0,8.0,0.0,2.0,7.0,2.0,9.0,5.0,7.0,4.0,8.0,0.0,6.0,2.0,5.0,8.0,8.0,5.0,6.0,8.0,8.0,4.0,6.0,6.0,0.0,1.0,5.0,7.0,0.0,0.4083000123500824
6.0,2.0,9.0,5.0,7.0,4.0,2.0,9.0,2.0,0.0,6.0,8.0,1.0,2.0,4.0,5.0,3.0,8.0,8.0,7.0,0.0,0.0,0.0,6.0,4.0,9.0,7.0,5.0,3.0,6.0,0.8683000206947327
2.0,1.0,2.0,9.0,5.0,4.0,4.0,6.0,5.0,1.0,6.0,7.0,9.0,8.0,1.0,2.0,7.0,3.0,2.0,6.0,3.0,6.0,6.0,6.0,3.0,6.0,3.0,9.0,8.0,5.0,0.1467999964952469
9.0,2.0,2.0,3.0,9.0,9.0,9.0,0.0,7.0,1.0,7.0,5.0,5.0,2.0,3.0,3.0,5.0,7.0,6.0,6.0,0.0,3.0,6.0,2.0,1.0,7.0,4.0,4.0,7.0,2.0,0.9957000017166138
2.0,0.0,1.0,5.0,1.0,0.0,6.0,7.0,9.0,3.0,9.0,8.0,7.0,5.0,4.0,1.0,9.0,7.0,1.0,4.0,2.0,8.0,3.0,0.0,9.0,9.0,9.0,7.0,7.0,9.0,0.3249000012874603
6.0,2.0,9.0,5.0,1.0,9.0,3.0,0.0,0.0,8.0,4.0,1.0,9.0,1.0,5.0,4.0,5.0,3.0,6.0,1.0,4.0,2.0,6.0,9.0,8.0,9.0,0.0,6.0,7.0,9.0,0.7294999957084656
