"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","h","d","m","purchase_date","return_date","target"
1.19,1.05,1.92,-1.51,1.34,3.04,-0.06,-1.54,-1.3,2.14,-0.52,-2.03,-0.9,1.46,-1.57,-1.01,-2.18,-1.32,2.47,0.33,1.29,-0.2,-1.05,1.31,"d_11",11,21,"2014-04-23 00:00:00","2016-02-03 03:00:00",3
0.81,-0.81,-0.91,-3.5,-0.57,-2.24,1.81,0.57,3.38,0.3,"oWosLA92RX",-1.17,-0.87,3.42,"Q1V059H82I",5.44,-1.29,0.03,1.02,1.08,"36JUQaW8bT",0.24,1.15,1.05,"d_10",10,13,"2014-04-24 00:00:00","2015-06-03 08:00:00",3
0.02,-2.92,1.33,0.86,-6.68,1.93,"0M0V06Ttoj",1.93,-6.43,-0.34,1.85,3.45,"EooJ2Hci5y",0.69,-7.09,2.49,-1.12,0.95,3.89,-1.06,-1.69,0.26,1.93,0.75,"d_10",10,3,"2014-04-25 00:00:00","2014-08-04 11:00:00",0
0.58,0.06,-2.24,1.17,0.47,-4.27,-0.14,0.37,2.15,-0.55,0.75,1.52,-1.33,3.01,3.72,0.43,0.51,0.86,-1.36,"LxudoyZh8c",-3.2,-3.44,-3.5,-0.57,"d_8",8,"KIQpBYg0hl","2014-04-26 00:00:00","2016-08-03 09:00:00",0
"ifqKyMQVSb",-0.87,-2.64,-1.04,0.68,-2.99,-0.11,"is6l0zPWHy",0.43,-0.94,0.26,"RF7MDfoa60",-0.48,0.94,1.44,4.67,1.19,0.48,0.1,"YSICSuWH9t",-3.0,-0.83,-5.68,0.4,"d_6",6,22,"2014-04-27 00:00:00","2016-03-04 11:00:00",3
-1.52,-0.09,-0.01,1.37,0.69,0.2,-0.74,0.1,-1.24,1.24,-1.53,-1.24,0.33,-2.93,-0.17,0.62,1.27,1.77,-1.17,1.38,1.02,-0.38,-2.65,1.08,"d_8",8,15,"2014-04-28 00:00:00","2015-08-05 09:00:00",0
1.36,0.94,2.12,-2.15,1.15,0.27,-0.27,0.85,3.54,0.16,-1.39,-0.77,-1.27,1.96,-1.27,0.5,-1.28,2.74,4.78,0.49,"mtGVRFmLbA",-0.21,0.74,0.95,"d_10",10,10,"2014-04-29 00:00:00","2015-03-10 03:00:00",3
1.34,1.9,4.49,-2.49,-0.81,1.15,-0.48,0.39,2.32,1.37,5.35,-1.21,-2.12,2.3,4.79,-0.93,-2.19,1.1,-5.12,-1.0,2.22,0.04,-1.45,0.62,"d_7",7,27,"2014-04-30 00:00:00","2016-08-06 11:00:00",1
-0.07,1.23,0.35,2.49,2.36,1.96,"onGNUFLFKn",0.37,-0.89,-1.23,-1.7,-1.08,-1.35,-0.42,-2.15,2.06,0.89,0.29,1.54,0.35,"f8dWqb0m0q",-0.56,-0.99,-0.45,"d_6",6,24,"2014-05-01 00:00:00","2016-05-07 07:00:00",1
"wzKkA0dtlN",0.47,1.53,-2.86,-1.09,"5vHyLAhp1W",0.5,1.06,3.43,0.57,-4.03,-0.22,-0.22,-2.45,-3.29,-3.32,-0.61,-1.43,0.68,0.52,-1.69,0.38,0.26,"SRqRECJDtT","d_10",10,6,"2014-05-02 00:00:00","2014-11-12 05:00:00",1
0.14,0.62,-3.36,1.21,-1.04,-3.89,-0.21,0.34,2.02,0.42,-0.81,3.73,0.11,0.29,"qfyfFhYstd",0.32,0.83,0.65,-0.77,0.17,0.46,-0.12,2.23,0.82,"ezivddZiNW",10,6,"2014-05-03 00:00:00","2014-11-13 05:00:00",1
2.31,-0.6,-1.32,1.47,1.59,1.5,1.52,1.4,1.72,1.05,-0.02,-3.03,-0.45,-0.7,5.13,-1.65,0.19,0.3,-1.16,-0.34,0.25,-0.48,0.15,1.14,"d_11","r543QwxqTt",13,"2014-05-04 00:00:00","LIRbetsJvO",2
1.55,1.21,-2.94,-0.71,0.87,-2.63,1.12,2.2,1.83,-0.92,-0.93,0.81,0.98,1.13,6.08,0.59,-1.3,0.95,-2.12,0.63,1.28,-0.79,-0.69,0.83,"d_9",9,26,"2014-05-05 00:00:00","2016-07-14 05:00:00",0
-1.19,"kGoAO4rbhC",-2.81,-2.29,"DWP0TqJmL0",-2.99,1.19,-1.64,1.76,-0.7,1.28,0.2,2.11,-0.06,1.16,-2.31,-2.11,-1.69,-0.19,0.13,-1.61,0.68,-0.69,1.12,"d_10",10,12,"2014-05-06 00:00:00","2015-05-16 06:00:00",0
"ZnLNtrXLr6",-0.49,-3.39,-0.28,2.12,-3.35,0.17,1.61,"AYv8dHUkEk",1.1,-0.52,3.74,-0.64,"OWT3lL0lEm",-4.27,"tsz1G4vxeh",0.56,1.25,2.79,-1.21,-2.59,0.47,-2.64,-1.7,"d_11","3OoVQfkj95",12,"2014-05-07 00:00:00","2015-05-18 03:00:00",2
0.34,-0.86,-2.93,-3.18,-3.52,-4.24,0.28,1.42,0.82,2.46,0.49,0.69,0.65,-2.43,"1Fnt0WEkNU",2.27,-0.65,-0.52,-1.18,"iEaO2M4g90",-2.81,-1.54,2.65,0.31,"d_7",7,9,"2014-05-08 00:00:00","2015-02-15 08:00:00",0
0.89,-0.95,0.47,-1.23,"tJkajJrP2e",1.06,1.52,0.59,1.09,-0.3,"WCYDumtaGe",-3.6,-0.89,-0.61,2.33,-1.3,-1.43,1.25,1.49,-1.2,1.62,0.58,-2.0,-1.43,"d_9",9,6,"2014-05-09 00:00:00","2014-11-18 01:00:00",0
1.62,0.04,"hMhsF2IvlR",1.9,1.74,-0.42,-0.12,-0.51,1.67,-0.41,1.9,0.85,0.48,2.17,3.27,0.78,0.03,0.41,-1.88,-0.22,-1.11,-0.59,-1.76,0.9,"d_9",9,"ZlVDsQTNYP","2014-05-10 00:00:00","2015-04-19 09:00:00",1
0.89,-0.51,1.43,-0.48,-0.12,1.64,-0.58,1.4,0.87,0.07,1.72,-1.16,2.37,2.78,5.07,2.59,-2.73,-0.45,-3.65,0.09,-2.09,-0.13,2.25,0.63,"d_7",7,"J6DeHjF7Qs","2014-05-11 00:00:00","hFWbWOfiHZ",1
-0.99,-0.49,-1.88,2.43,0.15,-0.07,-1.47,-1.42,2.62,-0.72,-0.65,1.71,2.38,0.56,-1.03,3.89,3.2,-2.65,4.9,0.71,-0.07,-0.09,1.63,0.86,"d_9",9,15,"2014-05-12 00:00:00","2015-08-21 02:00:00",2
0.7,1.33,-3.2,2.11,-2.03,-2.99,0.08,"fPP5SFlWfO",4.15,-0.44,-0.53,-0.81,0.13,-0.66,2.73,5.33,2.03,-1.91,5.28,-0.77,-2.15,0.9,-2.5,1.72,"d_9",9,18,"2014-05-13 00:00:00","2015-11-22 07:00:00",2
-0.22,-0.03,-2.13,5.11,4.12,4.63,-0.22,1.01,"MTtqadDcK0",1.25,0.5,-1.35,0.59,2.9,6.4,2.53,-1.19,"zauUtCRISh",0.14,-0.27,-0.61,0.8,-1.02,0.22,"d_10",10,1,"2014-05-14 00:00:00","2014-06-24 06:00:00",1
-1.88,0.91,-0.78,"5PzznF8AaS",1.37,-2.59,0.44,-0.65,0.05,0.21,-2.3,-0.55,-0.77,3.01,-1.0,-1.35,-1.89,-0.42,2.45,0.42,-3.0,-1.6,-2.91,-1.2,"d_8",8,22,"2014-05-15 00:00:00","2016-03-23 01:00:00",3
0.63,-0.13,0.15,1.53,0.79,-0.41,1.73,-0.61,3.73,0.08,4.16,2.01,1.7,"3IgYi4Pcsg",1.23,0.27,3.32,-0.2,-1.24,-0.84,2.16,"tumHv8DfVi",-0.51,0.51,"d_9",9,"qry9YZKqpt","2014-05-16 00:00:00","2015-09-25 11:00:00",0
-1.3,2.08,2.14,1.5,0.07,3.07,-0.36,-1.87,"Lm3M8Rx8yn",-0.81,-3.52,-0.21,0.43,-1.09,-3.44,2.84,-0.3,-2.03,1.23,0.51,1.83,-0.15,-0.55,-0.61,"d_7","yMYlOpf2tN",24,"2014-05-17 00:00:00","2016-05-24 01:00:00",0
0.46,0.42,-0.59,2.02,0.09,2.11,0.53,-1.13,-1.23,-1.14,-0.35,-2.08,0.75,0.18,2.96,-0.96,-1.66,-0.65,0.65,0.19,0.11,-0.54,-1.55,-0.03,"d_8",8,8,"FOJd63Ao4t","2015-01-26 05:00:00",1
-0.33,"vGJy734Ok0",0.68,0.89,-0.29,1.21,-0.12,0.31,1.71,-0.16,1.64,-2.31,-2.64,-1.01,"HZDnUW1RZS",-1.27,-0.29,0.13,-2.97,-0.19,2.39,"kaRlcMSfPT",-0.9,-1.16,"d_9",9,8,"2014-05-19 00:00:00","2015-01-28 03:00:00",0
-0.61,-0.1,3.5,-3.49,-0.74,-0.51,-0.16,-0.63,-0.01,-0.03,-2.86,-0.97,-0.01,1.5,-5.0,"nuGuyTQF5R",-2.96,1.1,4.16,-0.12,-0.31,-0.36,1.01,-0.81,"d_6",6,12,"2014-05-20 00:00:00","d5baT9ehyp",3
0.21,0.52,1.41,-0.68,1.98,-0.75,-0.31,-2.47,0.61,0.06,-0.09,1.48,-0.39,2.17,0.18,0.55,-0.88,-1.55,-1.25,-0.81,1.33,0.45,-1.99,1.0,"d_10",10,27,"2014-05-21 00:00:00","2016-08-31 11:00:00",0
-0.56,-0.3,0.69,-1.83,-2.55,-3.34,0.3,1.91,-0.17,1.18,-2.47,0.67,0.01,1.62,-0.19,0.43,-0.25,-0.9,0.24,-1.1,-1.04,-1.33,-0.45,1.09,"d_10",10,5,"2014-05-22 00:00:00","2014-11-01 11:00:00",2
-0.09,-0.49,0.58,2.21,2.36,0.24,-0.86,-0.59,2.41,-0.15,2.54,1.27,0.36,2.43,0.11,2.09,"cqen5bp6vy",1.56,-0.96,-1.1,-2.41,1.44,-0.58,-0.05,"d_7",7,"fhI3K8XiIj","2014-05-23 00:00:00","2014-09-30 00:00:00",3
0.4,-1.25,3.59,2.04,-1.33,2.64,-1.22,-0.72,-0.02,0.84,1.83,-2.34,0.52,-5.01,-8.36,0.74,4.63,0.6,2.99,1.14,-2.08,-0.83,0.28,1.98,"d_6",6,11,"2014-05-24 00:00:00","2015-04-30 00:00:00",1
0.96,-2.84,2.23,-0.24,0.02,"CkEWleke0N",0.58,-1.11,3.61,0.87,3.8,-2.92,-2.12,2.74,4.28,2.1,-4.34,0.45,2.12,-0.62,-1.01,-0.56,-0.53,0.91,"d_9",9,0,"2014-05-25 00:00:00","2014-06-03 06:00:00",3
-1.18,"iX8SBcqmu0",0.9,2.03,0.11,"c7f2f2ElSZ",-1.46,0.27,0.99,0.51,0.65,-1.79,1.33,-2.76,-5.03,4.9,5.49,-2.12,5.69,-0.25,0.84,0.62,3.93,-0.47,"d_7",7,13,"2014-05-26 00:00:00","2015-07-03 06:00:00",2
-0.21,"RgkFpgDoOA",-0.23,2.24,-1.1,0.67,0.22,-0.19,-1.19,1.14,0.97,2.54,0.84,-2.06,0.15,0.93,-0.57,0.82,-2.22,-0.19,1.27,0.78,2.66,-1.93,"d_11",11,26,"2014-05-27 00:00:00","2016-08-07 01:00:00",2
0.73,0.21,0.84,1.23,1.37,5.49,-0.1,2.0,-5.81,-1.08,0.77,-1.7,-0.67,1.44,1.08,-3.81,-0.98,-0.9,-1.74,-0.92,3.05,1.09,-3.22,0.05,"d_11",11,2,"2014-05-28 00:00:00","2014-08-08 08:00:00",1
-1.82,-0.1,-0.68,-1.35,0.75,0.84,1.61,0.05,-1.95,0.64,-2.3,0.33,-0.18,1.9,-0.28,2.0,-0.6,-0.44,0.12,0.31,-0.42,0.99,1.58,0.19,"d_10",10,4,"2014-05-29 00:00:00","2014-10-09 09:00:00",3
0.4,1.42,-5.25,5.48,2.94,"F1wtzs3FTi",-1.31,-2.2,2.34,0.71,1.28,2.0,"XXZw6EOGod",-0.17,6.22,3.04,1.49,0.37,-0.07,0.21,"cNcdMKXQac",1.97,-2.26,0.17,"d_8",8,25,"bzrS4pn1z6","2016-07-08 07:00:00",0
0.68,-0.81,-1.81,-4.06,"iwovYUewcu",-0.48,-1.22,"GJOPnEIJ17",-1.46,0.56,-0.19,0.74,-1.02,2.95,-3.77,-2.67,0.14,-0.2,"fGCEvLCwOG",1.31,-0.67,0.25,0.5,1.05,"d_11",11,10,"3PlPA3BWQJ","2015-04-11 09:00:00",2
1.14,0.65,-0.98,4.05,2.42,-1.48,-0.32,0.36,1.19,0.32,1.09,1.75,-0.27,3.19,1.91,3.12,1.77,-1.01,-0.83,0.75,-3.3,-1.77,-4.72,0.51,"d_8",8,"lfJGqhuMrB","2014-06-01 00:00:00","2015-01-09 07:00:00",2
0.75,-0.05,"GtNOUlu34T",0.77,1.5,1.6,1.17,0.24,0.38,-0.67,1.39,1.1,1.21,0.77,-1.26,0.86,-1.24,-0.32,0.55,0.38,1.58,"m7JJYXavg4",-0.82,"d0nSX0CdMl","d_9",9,"Taaz995fRX","2014-06-02 00:00:00","2015-08-11 09:00:00",0
-0.33,-0.5,0.91,0.32,"sj5fEct1eM","E09Exjj22y",0.17,-0.09,1.19,0.35,"YufGMLgDoG",0.69,1.12,0.52,-0.04,-3.18,-0.98,-0.35,0.33,-1.56,0.58,-0.72,-0.58,0.78,"d_7",7,0,"2014-06-03 00:00:00","2014-06-10 10:00:00",1
-0.9,-0.42,-0.63,1.79,-0.23,-2.56,-0.68,-1.26,-0.38,1.01,-0.19,2.01,0.5,0.96,2.63,"ppn9TtBQ0j",0.71,-1.69,-1.84,0.19,"CQJg4d7bRE",0.41,-5.05,-0.14,"d_9","BP3NdijOmk",19,"2014-06-04 00:00:00","2016-01-13 06:00:00",2
1.06,"sAQSw98spu",0.0,-0.9,-0.23,-3.9,0.56,2.12,1.1,-1.2,-4.64,"6M6FmuJFYv",0.29,-0.46,-0.56,-0.49,-1.02,0.08,0.89,0.86,-2.42,"1hijSsilz7",-0.37,0.93,"d_9",9,5,"2014-06-05 00:00:00","2014-11-14 06:00:00",0
0.65,0.41,-0.99,4.11,-1.38,4.03,"e8vjE6ql3j",0.51,-1.97,0.87,0.06,-1.02,2.92,0.51,1.77,"5rfygXbj7x",0.06,-0.56,3.11,1.36,1.3,-0.39,"sKHxHqlPNl",-1.1,"d_8",8,10,"2014-06-06 00:00:00","2015-04-14 01:00:00",3
-2.13,0.46,1.03,3.75,-1.93,1.55,0.26,0.84,-1.49,1.46,0.78,1.19,-0.23,0.92,1.84,3.05,0.72,"QDvxwDftTv",-0.62,-1.83,0.68,1.38,-1.35,-0.3,"d_7",7,8,"2014-06-07 00:00:00","2015-02-14 03:00:00",2
-1.05,-0.52,-4.73,-3.97,-4.22,-9.09,-0.32,0.05,-0.13,2.33,-1.73,2.47,-1.13,-5.8,-2.81,0.75,-1.06,-1.05,-0.8,-0.28,-3.17,0.23,0.21,1.21,"d_9",9,"9SJbV2YQdW","2014-06-08 00:00:00","2015-10-17 08:00:00",1
-0.85,"hT6eVcvQav",-2.15,-1.1,-0.0,-4.49,"L6hFFUp8Eo",2.35,2.28,0.57,-3.19,2.21,-1.79,-1.43,1.94,1.76,-0.69,-0.61,-0.26,1.45,2.21,0.4,0.37,1.03,"d_10",10,7,"2014-06-09 00:00:00","2015-01-19 00:00:00",1
0.04,0.7,0.69,-3.4,-4.8,0.98,-0.09,0.45,-0.94,-0.22,1.81,-0.79,-1.11,"Km36MgKZRW",2.23,-3.9,1.71,0.08,-1.18,0.97,4.53,0.66,2.55,-0.77,"d_9",9,5,"2014-06-10 00:00:00","2014-11-19 02:00:00",0
1.19,-0.26,-0.01,-0.97,2.15,-0.86,-0.17,-0.75,0.95,-3.03,0.38,1.06,0.09,1.74,0.25,-3.54,-1.75,0.42,-0.84,1.28,0.4,-0.46,0.27,0.46,"d_10",10,15,"2014-06-11 00:00:00","2015-09-21 01:00:00",2
-1.55,0.29,-4.45,0.85,1.91,-0.52,-0.19,-0.66,0.26,-0.24,-2.72,0.92,0.09,2.72,"ipWsmixA7t",4.58,-1.95,2.33,1.57,-0.23,0.79,1.44,-1.22,0.28,"d_9",9,28,"2014-06-12 00:00:00","eE39U8kvOp",0
1.44,0.11,-0.68,3.15,0.21,2.09,0.77,0.84,-0.35,0.24,1.71,2.01,0.84,-0.41,3.68,-0.33,-2.63,0.18,-2.53,0.69,1.82,-0.98,3.07,0.78,"d_8",8,14,"2014-06-13 00:00:00","2015-08-21 02:00:00",0
0.89,-0.43,-2.07,1.22,-2.33,-1.78,0.43,"OkyBXxXYRJ",0.95,0.85,0.84,1.88,0.52,1.55,3.92,-1.4,0.26,1.68,-1.95,0.46,-1.64,0.47,3.73,-0.8,"d_9",9,20,"2014-06-14 00:00:00","2016-02-23 03:00:00",0
-0.1,0.34,-1.61,-0.99,1.76,-3.54,-0.92,-1.08,0.45,-0.07,1.69,2.02,1.59,1.07,"uHKT5dSeOI",1.8,"45fPLZ0PIg",-0.71,-0.9,-2.03,-1.67,0.12,-5.42,1.61,"d_10",10,28,"2014-06-15 00:00:00","2016-10-25 08:00:00",2
-2.3,-0.89,1.21,"NUwofVJFEC",-0.9,-2.47,-1.54,0.14,-3.17,-0.29,-2.22,0.83,-2.11,-4.27,-11.51,3.64,0.89,"De0gAI5Y8x",3.99,-0.24,"uN8soRR2qt",0.2,-3.6,0.7,"d_10",10,11,"2014-06-16 00:00:00","2015-05-26 10:00:00",3
-1.02,1.43,0.16,1.47,-0.74,-1.72,0.38,0.85,-0.75,-1.25,-1.03,1.39,0.57,-0.51,3.19,0.22,-3.12,-0.54,-3.61,1.11,0.17,-0.32,-0.32,-1.11,"d_8",8,21,"2014-06-17 00:00:00","2016-03-25 04:00:00",1
1.45,0.59,-1.19,2.77,0.96,"bbB1ygIaEs",1.15,0.67,2.58,1.03,6.52,1.48,-0.53,1.11,"r1sjkr5UGf",2.45,"pdWWoJgG1m",-0.04,2.27,-1.76,1.04,0.5,0.77,-1.14,"d_10",10,7,"2014-06-18 00:00:00","2015-01-28 08:00:00",1
0.43,0.35,2.78,0.31,2.45,2.58,-0.17,1.17,1.3,0.35,1.55,-1.45,-0.93,2.02,1.48,-1.29,-0.33,0.62,-1.95,-0.97,0.33,0.1,0.01,0.55,"d_7",7,9,"2014-06-19 00:00:00","2015-03-26 08:00:00",0
-0.98,-0.66,0.36,1.29,3.56,1.25,0.19,0.76,0.81,1.51,2.09,1.61,-0.36,1.1,1.83,-0.18,-1.57,0.53,-2.24,-0.17,2.24,-0.29,-1.58,-1.84,"d_6",6,25,"2014-06-20 00:00:00","2016-07-26 02:00:00",1
-0.64,0.88,-2.16,-2.22,-2.79,-3.48,-0.39,0.17,0.52,-0.72,-0.72,0.33,2.08,-0.01,5.37,3.14,-1.17,1.54,-3.61,0.28,-1.07,0.11,1.0,-0.41,"d_6",6,3,"2014-06-21 00:00:00","2014-09-27 01:00:00",2
-0.04,0.44,-0.59,1.62,-0.24,-3.15,1.01,0.06,2.07,-0.96,-1.27,3.87,0.68,-1.86,1.77,2.81,0.82,-0.24,-3.01,0.36,2.29,-0.23,1.89,"m6ls7K2vUM","d_10",10,6,"2014-06-22 00:00:00","2015-01-01 07:00:00",3
-0.69,-0.45,0.78,0.4,-0.21,-5.04,0.38,0.21,4.54,-0.86,1.24,4.13,0.31,-2.18,-3.05,4.84,-2.66,0.11,0.16,-1.77,-2.99,0.77,1.7,0.32,"d_9",9,0,"2014-06-23 00:00:00","2014-07-02 09:00:00",2
0.9,2.02,-0.23,-1.57,-3.65,-3.0,-0.72,-0.52,1.23,-0.34,-1.18,0.24,-0.03,"dddrl3A3sS",1.55,-1.35,1.36,0.7,0.35,-1.07,0.23,0.05,1.29,-0.36,"d_10",10,26,"CqZEymLidT","2016-09-03 08:00:00",0
-0.74,0.55,3.96,-0.55,-1.77,"mWVoDat4VS",0.15,-1.24,0.35,0.5,-0.48,1.78,-0.91,3.77,2.15,0.66,-0.11,0.16,-3.69,"OC488auRkr",1.01,0.23,-2.67,-0.48,"d_9",9,9,"2014-06-25 00:00:00","2015-04-03 11:00:00",1
0.67,-0.01,-1.15,2.01,"iuLl4YbfTL",2.59,1.76,0.35,1.82,-1.7,3.0,2.25,1.51,-0.73,2.9,-0.65,-1.37,-0.08,-1.8,-0.49,"DHkMTozH2x",-2.58,0.35,-1.03,"d_8",8,26,"2014-06-26 00:00:00","2016-09-03 11:00:00",1
0.19,1.14,-1.37,2.86,-3.35,1.56,-0.98,-1.07,0.87,-0.76,2.03,-1.8,0.86,-2.2,2.53,1.0,2.89,-0.23,1.07,1.19,-0.99,1.11,1.76,-0.41,"d_9",9,3,"2014-06-27 00:00:00","2014-10-06 07:00:00",3
-0.12,-0.8,-0.51,1.91,-3.04,-3.77,-0.69,-0.13,7.2,0.49,2.33,-0.06,0.06,-1.72,6.63,2.58,-1.63,0.78,0.78,-0.09,0.04,"o3YNFzQblN",-0.02,-2.9,"1MMMm1Flsi",10,5,"2014-06-28 00:00:00","2014-12-08 03:00:00",2
0.51,1.68,4.06,-2.71,-2.57,-1.25,1.97,-0.2,1.7,0.55,-1.91,-1.76,0.4,-3.1,-2.15,-0.07,-0.57,0.91,-0.26,-0.84,1.35,0.5,2.17,-0.04,"d_8",8,21,"fyoqMNDBBu","2016-04-06 09:00:00",2
0.37,1.24,5.73,-4.38,-1.12,0.58,-1.2,"JBgsVTGBJt",1.35,-0.58,2.58,-1.11,-0.16,-0.77,-6.93,-0.76,-2.76,0.48,3.17,-0.38,0.74,0.54,-0.74,-0.55,"d_9",9,4,"2014-06-30 00:00:00","2014-11-08 06:00:00",3
-0.08,1.05,2.79,2.21,-1.18,6.38,-1.68,1.64,-1.99,0.23,0.28,-3.14,0.77,-2.44,2.56,2.43,-0.4,-0.16,-0.56,-0.44,4.45,-0.57,0.66,0.89,"d_11",11,20,"2014-07-01 00:00:00","2016-03-12 07:00:00",2
0.27,-0.12,-0.15,-3.72,1.49,-1.03,-1.41,-1.38,-0.53,-0.23,0.69,2.07,0.81,"vcwW2Y99gP",-2.53,-4.65,-2.23,1.26,-0.41,-0.27,1.81,-0.24,1.27,0.39,"d_7",7,19,"2014-07-02 00:00:00","2016-02-09 02:00:00",0
1.01,-0.64,-1.68,0.08,"QKsHZfq8Qn",2.1,2.0,-1.03,2.29,0.59,1.84,-2.38,0.36,-1.45,3.26,-0.36,-1.53,-0.2,2.33,-0.22,1.13,0.93,1.56,-0.69,"uP915TT0ke",9,3,"2014-07-03 00:00:00","2014-10-12 10:00:00",2
-1.54,-1.11,-2.76,-0.34,0.75,3.36,0.46,"FrWtXpfPLE",0.21,-0.19,0.9,-0.89,-0.58,1.1,-1.71,1.72,2.93,-0.36,4.51,"QirjMHJDGi",-1.42,-0.68,"b3Ui0GAfL4",-0.21,"d_9",9,1,"2014-07-04 00:00:00","2014-08-13 11:00:00",1
0.7,0.31,0.19,-1.8,1.49,-1.61,1.01,0.0,0.94,-0.31,-0.24,-0.1,-0.2,-0.55,-2.69,-2.56,0.85,-0.64,0.16,"8d5OylSYhG",-0.34,-1.62,-0.65,"RDaeLwVjxU","d_11",11,8,"2014-07-05 00:00:00","2015-03-16 08:00:00",3
-1.08,2.98,2.53,0.21,0.15,4.46,-1.31,1.63,-3.95,0.67,3.25,1.64,0.68,0.39,-4.93,-5.29,1.36,-0.86,-0.9,0.88,3.3,1.27,1.41,-0.74,"FcQ9kVJtBC",9,29,"2014-07-06 00:00:00","2016-12-15 11:00:00",1
-1.02,0.58,-0.37,-4.19,-0.01,"idVGMtbO04",0.07,0.51,1.41,1.71,1.66,-0.63,-0.25,0.35,"mzBkpgR3Lz",1.14,-1.17,0.39,-2.53,"HBvdJgVzlJ",-5.45,-0.33,1.29,-0.61,"d_6",6,7,"2014-07-07 00:00:00","2015-02-13 02:00:00",3
-0.58,-0.43,4.39,-2.74,1.72,1.13,-0.29,-0.02,-0.27,-0.56,1.47,-0.34,-0.93,-3.1,-10.78,-2.33,-0.02,-0.14,2.58,-0.32,0.3,0.11,-0.42,0.55,"d_8",8,16,"2014-07-08 00:00:00","2015-11-16 05:00:00",1
"JLy1x7knfo",0.16,-1.42,-0.8,-0.09,-2.48,1.03,0.16,1.33,-0.33,2.97,1.4,0.48,0.9,2.96,-0.55,-0.04,-1.61,-2.47,0.42,0.31,0.79,-2.69,-1.92,"d_9",9,18,"2014-07-09 00:00:00","pqxsm3KaRu",3
-0.27,-0.3,"HtSo4puRFe",-0.21,1.78,1.89,-0.12,-2.12,-3.07,0.75,1.28,-0.56,1.1,1.53,4.92,-4.15,-4.41,0.69,-4.73,-0.09,1.84,0.48,-1.98,-0.53,"d_6",6,22,"2014-07-10 00:00:00","2016-05-16 01:00:00",1
-0.38,0.06,2.91,0.76,2.06,0.98,0.1,-0.37,1.19,-0.3,3.15,1.86,0.87,-0.93,-7.14,0.74,-1.4,0.87,2.23,-1.16,-1.62,0.73,0.14,1.27,"d_8",8,14,"2014-07-11 00:00:00","2015-09-19 03:00:00",1
-0.7,0.27,-1.52,1.7,-2.56,-5.32,1.05,2.06,2.41,0.39,-0.26,3.38,-0.84,-0.33,3.05,0.97,2.62,0.33,-2.87,-0.23,-0.29,-0.67,0.19,0.05,"d_10",10,1,"2014-07-12 00:00:00","2014-08-22 09:00:00",0
-1.29,-0.18,0.11,-0.04,3.96,8.66,0.7,1.21,-2.16,1.08,3.93,-3.0,"34mafwjhH2",-2.92,-3.28,1.69,2.0,1.0,0.01,"YTy43e2gTZ",1.15,-0.36,2.99,0.16,"d_6",6,13,"2014-07-13 00:00:00","2015-08-19 02:00:00",1
-0.23,0.06,2.61,0.03,1.69,2.82,-0.14,-0.31,0.21,-0.43,1.85,-0.94,"RIjJd3cGTY",4.45,2.64,"GYct5buEfL","NPsBuUA9zM",-0.16,-1.55,-1.27,-0.77,0.61,-0.16,-1.83,"d_10",10,5,"2014-07-14 00:00:00","2014-12-24 05:00:00",0
"mgKva3hmpv",1.87,1.33,3.19,-1.02,5.17,-0.88,0.92,-2.28,0.11,0.95,-2.24,0.48,-4.11,0.88,1.92,"rNfY2rBiz9",-0.44,-0.58,-1.21,2.8,-0.27,0.33,0.59,"d_6","wOsHPe13aV",16,"2014-07-15 00:00:00","2015-11-21 08:00:00",2
0.89,-1.02,1.82,0.6,1.89,"GUG90sXaJt",-1.27,-0.04,1.5,-0.8,1.66,1.33,-0.65,0.65,-2.67,1.51,2.01,-0.39,"02JP6AIyQa",2.82,1.01,-2.08,-2.32,-0.16,"d_8",8,29,"2014-07-16 00:00:00","2016-12-24 02:00:00",3
-0.42,-0.19,1.22,0.24,1.24,2.93,0.71,0.2,0.12,-0.11,1.75,-3.56,0.07,0.49,1.85,0.12,-3.45,-1.72,"8lqk4q9VAG",0.54,-2.04,-1.26,-1.44,0.0,"d_10",10,1,"2014-07-17 00:00:00","2014-08-27 05:00:00",0
0.87,0.52,1.52,1.62,0.05,1.29,-0.39,-0.89,1.53,1.19,-1.62,-2.69,0.83,-3.64,"qGris5xdLg",-0.48,1.96,-0.14,-0.51,-0.43,2.35,0.67,0.51,-0.51,"d_11",11,21,"2014-07-18 00:00:00","2016-04-29 11:00:00",3
1.14,0.0,-1.66,6.19,0.22,3.26,-1.02,1.22,-4.4,-0.19,0.94,-0.98,0.9,-1.3,1.41,-2.58,1.25,"o0vFFueOXZ",-1.85,-1.24,-1.87,0.13,-2.07,1.11,"d_7",7,11,"2014-07-19 00:00:00","2015-06-26 10:00:00",0
3.17,-0.66,-2.67,-1.82,1.96,-3.97,0.22,0.09,1.17,0.38,-2.94,0.61,2.2,-0.17,-0.57,-1.06,"3CyW0U6m8b",-1.17,-1.58,-0.15,-2.21,0.53,0.99,-0.09,"d_10",10,0,"2014-07-20 00:00:00","2014-07-30 05:00:00",3
