"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","ocean_proximity","target"
-122.58,38.58,32,2723,637.0,1549,556,2.3942,"INLAND",183100
-122.59,38.58,18,3753,752.0,1454,668,3.7585,"<1H OCEAN",185700
-121.07,39.15,15,6828,1319.0,3002,1318,2.4726,"INLAND",143400
-121.07,39.09,17,1878,345.0,892,299,2.8864,"INLAND",143100
-121.1,39.08,13,1110,216.0,602,209,2.5887,"RTbFCD0GGd",144400
"XezvPnMb9q",39.09,16,1000,197.0,508,190,2.3062,"INLAND",138800
-121.12,39.03,17,838,"CT8jSLsSQB",388,142,3.6563,"INLAND",163500
-121.05,39.13,10,3063,497.0,1168,507,4.4375,"INLAND",185100
-121.03,39.14,10,3138,524.0,1275,511,4.0775,"INLAND",164500
-121.07,39.13,8,4839,832.0,1977,762,4.0848,"INLAND",155900
-121.05,39.11,7,2767,423.0,1143,382,3.6333,"INLAND",170200
-121.04,39.08,8,2870,526.0,1307,"0X6IUIo1pU",3.463,"INLAND",201700
-121.0,39.09,7,439,84.0,246,80,3.0781,"INLAND",162500
-121.08,39.02,13,1839,275.0,752,270,4.2031,"wyST834njc",209600
-121.07,39.05,10,1813,311.0,827,287,3.6087,"INLAND",182100
-121.07,39.04,9,2374,372.0,"vFXZqOgm8B",333,4.5042,"INLAND",206400
"LhNMsuSDhG",39.05,12,1875,307.0,806,283,3.9185,"INLAND",195200
"wVZk5gRT1Q",39.04,14,1651,279.0,633,261,4.2802,"sjjL0XuJjB",194800
-121.06,39.04,15,1999,287.0,585,246,5.5161,"INLAND",361900
-121.06,39.03,11,1887,303.0,775,283,3.8417,"INLAND",187200
-121.22,39.11,14,1405,269.0,660,228,3.0804,"INLAND",156800
-121.19,39.05,14,1131,193.0,520,178,3.9,"INLAND",180400
-121.14,39.1,13,"pb4Md3qgSd",227.0,"AjdIjTIn7d",214,5.0389,"INLAND",171500
-121.12,39.2,"3PXS0gXLFl",1431,254.0,681,221,3.045,"INLAND",170400
-121.1,39.15,10,680,143.0,354,140,4.0333,"INLAND",161500
-121.08,39.18,19,"ir8otPJjLQ",397.0,963,379,3.7426,"INLAND",162700
-121.18,39.26,14,811,161.0,352,121,3.5938,"INLAND",140300
-121.18,39.25,9,3415,562.0,1208,479,4.3646,"INLAND",185900
-121.2,39.25,5,906,144.0,376,141,4.3523,"1y5eaAInF9",188200
-121.18,39.23,8,2112,360.0,782,344,3.7125,"INLAND",175000
-121.21,39.24,7,4194,673.0,1355,566,4.3702,"INLAND",226100
-121.2,39.23,9,2802,447.0,955,418,5.2359,"INLAND",213300
-121.18,39.19,16,1528,351.0,729,319,2.4688,"INLAND",138800
-121.16,39.18,14,"hv9aHDHzl3",187.0,462,185,3.1042,"INLAND",152000
-121.25,39.17,9,999,"braPj7cbb8",411,176,2.125,"INLAND",151800
-121.2,39.2,16,1039,182.0,554,184,2.9688,"INLAND",128300
-121.15,39.23,"zjRcRgbAhK","4g2VKFSN30",763.0,1816,682,2.8102,"INLAND",144400
-121.24,39.22,14,983,"k9Lg1xkyfK",399,161,2.2917,"INLAND",145100
-121.23,39.27,11,1265,224.0,573,205,3.3603,"INLAND",162500
-121.07,39.23,39,2099,433.0,929,423,1.9886,"INLAND",113800
-121.04,39.24,48,1188,227.0,471,219,2.3125,"INLAND",125700
-121.05,"THePOMu5yD",20,1634,374.0,1053,390,1.5313,"INLAND",154900
-121.06,39.23,10,2229,537.0,982,512,2.186,"INLAND",132700
-121.06,39.22,52,1749,422.0,837,391,2.325,"INLAND",109700
-121.09,39.23,35,2637,511.0,1181,480,2.7813,"INLAND",109200
-121.07,39.22,52,2432,495.0,928,435,2.425,"INLAND",121100
-121.08,39.22,"dUtXAZEQGZ",2188,"",1033,437,2.1419,"INLAND",105200
-121.08,39.21,17,3033,590.0,1319,583,2.4811,"INLAND",111800
-121.09,39.22,25,"qfKqFXRjXy",439.0,1045,419,2.6042,"INLAND",116700
"XEm8b7Cr1c",39.2,45,204,"clSUUFpTel",133,"Qyc6AxxTOL",1.0,"INLAND",90600
-121.02,39.23,"pv681eOp2m",1427,319.0,642,333,1.4241,"INLAND",125000
-121.04,39.22,14,1889,471.0,853,399,2.25,"INLAND",112500
-121.03,39.21,28,2843,535.0,1310,525,3.2337,"INLAND",123100
-121.05,39.2,48,1759,389.0,716,350,2.3125,"INLAND",108300
-121.06,39.21,52,1452,309.0,637,299,2.2083,"INLAND",103900
-121.05,"vuDCUY9Hl5",43,"jVEfDNkuNu",273.0,611,260,2.535,"INLAND",117100
-120.94,39.22,12,1321,268.0,661,232,4.0062,"INLAND",153800
-120.83,39.27,14,3338,608.0,1373,562,3.67,"INLAND",160100
-121.0,39.23,15,"U6TCckONgP",450.0,1267,408,4.0426,"INLAND",191700
-120.99,39.22,"hLDcfe943c",1497,275.0,737,243,2.8942,"vtkTU1wYz8",182500
-120.99,39.2,"dK8kJso32B",2993,562.0,1296,518,3.3009,"INLAND",156800
-120.93,39.17,13,"pbZ84BewzI",464.0,1110,419,3.6563,"INLAND",164900
-120.99,39.13,14,770,116.0,285,116,"dtrvt6uV1e","INLAND",155400
-120.99,"RHMBPJyznU",23,2550,457.0,1016,405,3.6607,"INLAND",153000
-121.0,39.16,10,1170,225.0,537,194,3.2813,"INLAND",163200
-121.04,39.19,17,856,167.0,518,170,3.5859,"INLAND",144300
-121.02,39.17,17,2277,459.0,"xhgLRwe5Ej",476,3.2303,"INLAND",149500
-121.02,39.27,52,3720,707.0,1424,609,3.2,"INLAND",155000
-121.03,39.26,49,3739,759.0,1422,606,2.4283,"INLAND",143100
-121.0,39.26,14,810,151.0,302,138,3.1094,"INLAND",136100
-121.02,39.25,52,1549,275.0,604,249,2.2278,"INLAND",155400
-121.06,39.29,14,1864,331.0,894,332,3.4028,"INLAND",171800
-120.94,39.32,14,3120,595.0,1569,556,3.5385,"INLAND",157400
-121.06,39.25,17,3127,539.0,1390,520,3.9537,"INLAND",172800
-120.89,39.3,17,2282,431.0,974,371,3.5417,"INLAND",155100
-120.99,39.26,16,2616,422.0,1090,425,3.7917,"INLAND",179200
-120.91,39.39,16,"QIISbDPVJj",105.0,"9ASpagYZHa",82,1.6094,"INLAND",79500
-121.03,39.37,15,1337,326.0,1172,306,2.6341,"INLAND",85000
-121.13,39.31,17,3442,705.0,1693,619,2.8102,"INLAND",128900
-120.74,39.39,18,453,117.0,152,77,1.3523,"INLAND",85700
-120.09,39.4,17,1076,283.0,171,64,2.125,"INLAND",83900
-120.17,39.33,18,1046,"UhYs72dfJk",486,179,4.119,"INLAND",110900
-120.2,39.33,26,1988,379.0,905,321,3.7841,"GiIBHoHG9l",109500
-120.19,39.32,16,1536,298.0,646,208,2.3594,"INLAND",155700
"lUtFGQtrMR",39.32,14,2421,489.0,1000,354,3.5652,"INLAND",119800
-120.17,39.33,10,614,141.0,195,95,"04Y1hYo0Zi","INLAND",116300
-120.1,39.37,10,2325,410.0,1016,373,4.5208,"INLAND",117300
-120.1,39.33,9,2738,510.0,"TEEf8pS0fy",412,4.3958,"INLAND",124800
-120.15,39.36,9,2254,400.0,694,243,5.6856,"INLAND",138100
-120.26,39.32,24,6012,1227.0,780,358,3.0043,"INLAND",122100
-120.35,39.34,29,1986,474.0,337,100,4.0278,"INLAND",95800
-120.27,39.35,11,2520,"i2ZFa4Vat8","CcyeIx2J46",165,4.665,"INLAND",145600
-120.25,39.34,9,2739,555.0,294,110,3.1842,"INLAND",162500
-120.24,39.35,8,4195,725.0,291,115,3.4792,"INLAND",180800
-120.23,39.36,7,"DYNbQA9ui0",358.0,245,92,4.0481,"INLAND",152300
-120.22,39.35,8,1872,281.0,"IGwGNdciWQ",71,4.5882,"INLAND",198400
-120.21,39.35,7,914,159.0,85,34,4.7917,"INLAND",187500
-120.19,"f3lVpe0fVO",7,2611,395.0,482,159,"fOgTH9wSvO","INLAND",174100
-117.95,33.94,28,2851,496.0,1287,496,5.0782,"<1H OCEAN",264100
-117.96,33.94,34,2228,399.0,1159,378,4.8906,"<1H OCEAN",228900
-117.97,33.94,36,1870,338.0,947,324,4.1205,"<1H OCEAN",217000
-117.97,33.94,34,1632,263.0,690,268,5.5608,"<1H OCEAN",255800
-117.97,33.94,35,1928,360.0,1056,366,4.0893,"<1H OCEAN",215700
-117.97,33.93,31,1975,373.0,918,347,"4NJyI4qjJO","<1H OCEAN",202000
-117.97,33.93,33,1700,369.0,981,362,4.5461,"<1H OCEAN",194000
-117.96,33.93,31,1471,321.0,841,330,3.46,"<1H OCEAN",232800
-117.96,33.93,29,2316,522.0,1275,501,3.776,"<1H OCEAN",192600
-117.96,33.94,31,2397,518.0,1407,476,2.6641,"arLN9s8yj9",185200
"rD65G4QKVu",33.93,33,1770,"8qE4NVAZYO",1346,366,4.0833,"<1H OCEAN",162500
-117.94,33.93,34,1475,"hvZ31K1hhG",698,293,3.8194,"<1H OCEAN",186000
-117.94,"OGLyd51Fp3",14,999,232.0,1037,244,2.7125,"<1H OCEAN",166100
-117.95,33.93,25,3445,801.0,2400,750,3.4702,"<1H OCEAN",161900
-117.95,33.93,37,2633,630.0,1904,630,2.6123,"<1H OCEAN",161300
-117.96,33.93,15,2014,419.0,839,390,4.7446,"dv0m31xqnX",175400
-117.97,33.92,32,2620,398.0,1296,429,5.7796,"<1H OCEAN",241300
-117.97,33.93,35,1887,328.0,989,351,4.1321,"<1H OCEAN",198100
-117.97,33.92,24,2017,416.0,900,436,3.0,"<1H OCEAN",251400
-117.96,33.92,18,3744,1027.0,1654,912,3.2158,"<1H OCEAN",215000
-117.95,33.92,18,2825,660.0,1590,643,3.6106,"<1H OCEAN",153600
-117.94,33.92,28,639,179.0,1062,169,3.0588,"<1H OCEAN",145200
"a6VoyNO7uu",33.92,32,1661,312.0,1201,302,4.0,"<1H OCEAN",178200
-117.95,33.92,11,3127,706.0,1594,694,4.3426,"<1H OCEAN",141300
-117.94,33.92,32,1053,207.0,1038,222,4.6696,"<1H OCEAN",165500
-117.95,33.92,13,2312,592.0,2038,559,3.1378,"<1H OCEAN",137000
-117.94,33.94,25,3250,546.0,1452,501,5.1084,"<1H OCEAN",303800
-117.94,33.94,"z821ly1cnV",1596,307.0,845,309,4.5096,"<1H OCEAN",241100
-117.95,33.94,31,2237,431.0,1135,434,4.45,"<1H OCEAN",267900
-117.94,33.94,26,1962,540.0,1236,520,2.2156,"<1H OCEAN",145000
-117.93,33.94,30,2658,382.0,1135,392,6.0516,"eAK0tmoBhm",245000
-117.93,33.94,28,3664,719.0,1820,657,4.225,"<1H OCEAN",224700
-117.93,33.93,25,2431,534.0,1702,523,3.7933,"<1H OCEAN",184400
-117.92,"OJ2VEVXmOi",27,4566,620.0,2045,664,5.583,"<1H OCEAN",267700
-117.92,33.94,30,2506,394.0,1255,421,4.7813,"<1H OCEAN",198200
-117.93,33.92,34,2271,437.0,1393,433,4.2443,"<1H OCEAN",174400
"h7MX4EPYQo",33.93,37,1128,273.0,931,234,2.8,"<1H OCEAN",137500
-117.93,33.93,33,1626,378.0,1062,356,2.1944,"<1H OCEAN",139600
-117.92,33.93,12,4415,890.0,1532,"RfarFzjhyE",3.75,"<1H OCEAN",166300
-117.91,33.93,21,2578,363.0,1207,350,6.2452,"<1H OCEAN",291700
-117.91,33.94,15,5799,842.0,2314,787,6.3433,"<1H OCEAN",350500
-117.89,33.94,20,3349,685.0,1822,675,4.7216,"<1H OCEAN",227000
-117.88,33.93,"Zo7eaGkGWX",6100,861.0,2771,866,7.6486,"<1H OCEAN",306700
-117.9,33.93,12,4325,1191.0,1897,1080,3.3173,"<1H OCEAN",247400
-117.89,33.92,17,2936,555.0,1381,535,5.4617,"<1H OCEAN",190300
-117.9,33.92,27,698,116.0,391,"IuYeYAZtmW",5.9177,"<1H OCEAN",267600
-117.91,33.92,21,380,91.0,398,70,4.7222,"<1H OCEAN",208300
-117.91,33.91,27,"tECnDniSFI",501.0,1555,488,3.6106,"<1H OCEAN",196400
-117.91,33.91,34,1763,303.0,894,297,5.0096,"<1H OCEAN",221700
-117.91,33.91,32,1530,301.0,666,276,4.125,"<1H OCEAN",230200
-117.91,33.91,24,2249,379.0,1015,385,"P8BJx2vRtJ","<1H OCEAN",267100
-117.89,33.92,34,1473,312.0,1025,315,3.8333,"<1H OCEAN",170400
-117.89,33.91,33,1264,224.0,527,227,3.7321,"<1H OCEAN",216500
-117.9,33.91,36,1376,257.0,687,221,"yJPbNIVBwY","<1H OCEAN",195400
-117.89,33.92,8,2120,544.0,"ODFglYi4L9",470,3.4954,"<1H OCEAN",159500
-117.89,33.92,14,1562,373.0,609,328,2.3935,"<1H OCEAN",125000
-117.89,33.9,16,1426,216.0,652,226,6.5284,"<1H OCEAN",288700
-117.89,33.9,23,1533,226.0,693,230,7.898,"<1H OCEAN",258200
-117.9,33.9,19,2176,414.0,1002,402,"Z7jhnP3Lcw","SGMWliTafh",193500
-117.9,33.91,26,2885,476.0,1227,439,4.9524,"<1H OCEAN",226600
-117.9,33.91,33,4181,804.0,2049,834,4.3103,"<1H OCEAN",201600
-117.92,33.92,19,2181,400.0,1272,337,"VI3TXht7ef","<1H OCEAN",302100
-117.92,33.91,33,2868,382.0,1204,412,6.1825,"<1H OCEAN",336900
-117.92,33.91,27,2558,310.0,891,"egO1ac4Kqj",9.5561,"<1H OCEAN",411800
-117.91,33.9,27,829,114.0,383,133,9.3125,"GzKvLhBok4",293500
-117.92,33.89,18,2895,487.0,1116,429,5.4716,"<1H OCEAN",400000
-117.92,33.9,13,"SAPpAlLQRf",320.0,1010,313,6.3489,"<1H OCEAN",337900
-117.93,33.91,24,1698,297.0,676,273,5.2017,"<1H OCEAN",364600
-117.9,33.9,"8Nidrv8TLl","14XzKUhBE8",576.0,1430,568,6.9399,"<1H OCEAN",349600
-117.9,33.88,28,2696,346.0,947,356,9.0055,"<1H OCEAN",375400
-117.89,33.89,17,1671,192.0,678,206,13.1107,"<1H OCEAN",467600
-117.92,33.89,12,1859,393.0,622,316,5.0258,"<1H OCEAN",161800
-117.97,33.91,19,8096,1318.0,3853,1313,6.0076,"<1H OCEAN",269500
-117.96,33.9,9,1899,284.0,1070,293,7.2532,"<1H OCEAN",381500
-117.95,33.9,15,3057,479.0,1679,498,6.8429,"<1H OCEAN",372600
-117.96,33.9,10,2423,356.0,1213,347,6.5635,"<1H OCEAN",346900
-117.98,33.9,6,1537,347.0,506,280,4.8264,"<1H OCEAN",146800
-117.96,33.88,25,3578,461.0,1588,466,6.2556,"KsjZuUIwVu",341300
-117.95,33.89,17,1665,247.0,755,254,6.5764,"<1H OCEAN",349000
-117.96,33.89,24,1332,252.0,625,230,4.4375,"<1H OCEAN",334100
-117.94,33.91,18,"MbEmWpUD7Y",1527.0,3946,1451,5.6441,"IkDR2ET1VQ",313000
-117.93,33.9,30,2629,331.0,956,319,9.9071,"<1H OCEAN",500001
-117.94,33.89,30,2577,404.0,1076,374,6.7528,"<1H OCEAN",459600
-117.94,33.88,35,2159,343.0,833,335,5.3738,"<1H OCEAN",365100
-117.94,33.9,27,2029,242.0,711,254,9.7956,"<1H OCEAN",500001
-117.98,33.87,25,2037,515.0,1435,496,3.3199,"<1H OCEAN",188800
-117.98,33.87,29,1310,332.0,937,294,3.8068,"<1H OCEAN",158700
-117.98,33.86,25,1025,266.0,726,183,3.875,"<1H OCEAN",137500
-117.98,33.86,26,1240,285.0,781,315,4.1287,"<1H OCEAN",205800
-117.97,33.87,28,1784,440.0,1255,433,3.7054,"<1H OCEAN",169200
-117.97,33.86,34,2138,490.0,1682,463,3.6006,"<1H OCEAN",161700
-117.97,"2fp2PKrjZG",35,1691,367.0,1265,378,3.5855,"<1H OCEAN",174300
-117.97,33.86,12,1370,367.0,1022,296,3.6471,"<1H OCEAN",141700
-117.96,33.86,35,2146,430.0,1230,429,3.7813,"<1H OCEAN",184900
-117.96,33.86,35,2181,371.0,1249,358,4.2937,"<1H OCEAN",183200
-117.96,33.87,35,1972,367.0,1152,356,3.7222,"<1H OCEAN",187500
-117.95,33.86,35,2375,439.0,1343,"wz1GGhbY9J",4.53,"<1H OCEAN",193500
-117.95,33.86,35,2478,"rqYDGfO9NW",1333,427,"Nem34JnBnU","<1H OCEAN",191400
-117.96,33.86,32,2366,505.0,"hkfgBjf9EF",477,3.3516,"<1H OCEAN",190000
-117.94,33.88,46,1747,312.0,770,296,5.4217,"<1H OCEAN",256000
-117.95,33.87,34,1599,296.0,938,307,4.285,"<1H OCEAN",184900
-117.95,33.87,35,1854,383.0,1115,"OnnARn49Ow",4.4784,"<1H OCEAN",185200
-117.95,33.87,22,1432,335.0,746,296,2.0227,"<1H OCEAN",55000
-117.96,33.87,27,890,289.0,416,"BanZECT1ld",3.141,"<1H OCEAN",167500
-117.96,33.87,37,1785,360.0,1155,403,4.7984,"<1H OCEAN",175800
-117.95,33.88,34,1939,355.0,"YKAxnnozPh",314,3.6705,"<1H OCEAN",275000
-117.94,33.86,36,2824,493.0,1394,507,4.6477,"<1H OCEAN",194700
-117.94,33.86,33,1013,312.0,706,266,2.1432,"<1H OCEAN",197500
-117.95,33.86,36,2038,343.0,1066,346,5.197,"<1H OCEAN",195700
-117.93,33.86,36,1672,318.0,1173,337,4.5774,"<1H OCEAN",182100
-117.93,33.86,35,1216,225.0,"8T77KDlTpe",228,4.0288,"<1H OCEAN",184000
-117.94,33.86,35,1235,227.0,875,220,4.6964,"<1H OCEAN",183100
-117.94,33.86,35,2127,417.0,1247,378,4.75,"<1H OCEAN",185600
-117.93,33.88,52,2157,362.0,1001,373,5.1237,"<1H OCEAN",240000
-117.93,33.87,10,1277,488.0,730,417,1.4803,"<1H OCEAN",137500
-117.94,33.87,46,2066,450.0,1275,448,3.9375,"<1H OCEAN",187000
-117.94,33.88,35,1694,296.0,679,282,4.3333,"<1H OCEAN",239300
-117.92,33.87,44,308,87.0,301,100,2.1991,"<1H OCEAN",191100
-117.92,33.87,"RGUgwhJxiS",1125,285.0,966,257,"E4uEUDJAlU","<1H OCEAN",162500
-117.93,33.87,52,950,229.0,429,185,2.315,"<1H OCEAN",182100
-117.93,33.88,45,1306,293.0,585,260,4.0812,"<1H OCEAN",241700
-117.93,33.88,32,2458,359.0,967,409,7.2893,"<1H OCEAN",293500
-117.92,33.88,52,1270,276.0,609,211,3.75,"<1H OCEAN",232500
-117.91,33.88,34,1851,291.0,784,290,5.2336,"<1H OCEAN",235600
-117.92,33.88,32,1683,273.0,719,263,5.3649,"<1H OCEAN",243600
-117.92,33.88,32,1632,244.0,575,235,5.3986,"<1H OCEAN",318700
-117.91,33.89,30,1631,212.0,523,"e1a25GiuqG",7.875,"<1H OCEAN",351900
-117.9,33.88,35,2062,353.0,991,357,5.2897,"<1H OCEAN",230400
-117.9,33.88,34,1396,245.0,661,261,4.675,"<1H OCEAN",215400
-117.9,33.87,28,2315,538.0,1360,504,2.9861,"<1H OCEAN",218600
-117.9,33.87,34,1411,292.0,1040,299,3.4338,"<1H OCEAN",195200
-117.91,33.87,29,1121,"",762,276,2.5,"<1H OCEAN",143800
-117.91,33.87,52,2031,506.0,1191,463,2.9076,"<1H OCEAN",177300
-117.88,33.89,18,1616,532.0,866,496,3.6435,"<1H OCEAN",119100
-117.88,33.89,16,959,176.0,"457HniCQXV",185,4.5,"Vji612iRPB",173300
-117.88,33.88,15,957,360.0,615,370,3.0263,"<1H OCEAN",162500
-117.89,33.88,15,1655,626.0,1549,582,1.9127,"<1H OCEAN",175000
-117.89,33.88,33,1582,256.0,771,240,5.3836,"<1H OCEAN",229600
-117.89,33.88,27,2091,336.0,1037,332,"DJQhtPS9bX","<1H OCEAN",243400
-117.89,33.87,25,1492,439.0,755,389,3.0893,"<1H OCEAN",188200
"1lNm0oXi7U",33.87,32,1133,216.0,693,228,3.3594,"<1H OCEAN",202100
-117.88,"AFLuieGexV",35,1919,349.0,1302,345,"uxvZ8qNuWR","<1H OCEAN",190900
-117.89,33.87,32,1569,422.0,835,386,3.0465,"<1H OCEAN",148900
-117.93,33.87,45,1006,230.0,1237,237,3.3472,"<1H OCEAN",168000
-117.93,33.86,36,931,279.0,778,303,"a04EW2BIZO","<1H OCEAN",155000
-117.93,33.86,17,1627,398.0,1216,369,3.3438,"<1H OCEAN",186600
-117.93,33.86,35,"SjRuJy1XKf",181.0,516,174,5.5867,"<1H OCEAN",182500
-117.93,33.87,29,1221,371.0,1822,326,1.7935,"<1H OCEAN",162500
-117.89,33.86,28,1395,398.0,1220,362,3.3008,"<1H OCEAN",193800
-117.91,33.86,26,2296,570.0,1415,527,2.4732,"uImhr6H84X",165800
-117.92,33.86,26,745,161.0,247,151,3.6375,"<1H OCEAN",133900
-117.92,33.87,33,1597,"",1888,423,3.055,"<1H OCEAN",157800
-117.87,33.91,16,2434,455.0,1017,476,4.2188,"<1H OCEAN",176300
-117.88,33.9,21,3180,434.0,1413,391,6.5945,"<1H OCEAN",277300
-117.88,33.9,15,1705,478.0,759,479,3.5333,"<1H OCEAN",114400
-117.88,33.89,19,3583,911.0,2300,871,3.0214,"<1H OCEAN",218400
-117.88,33.89,17,3218,923.0,1701,824,"22tGPZbj1w","<1H OCEAN",265500
-117.87,33.89,25,1142,162.0,486,150,7.1472,"<1H OCEAN",270100
-117.86,33.91,"E69Q8HyBdc",2889,423.0,"uNV9ocfI3M",401,6.4514,"<1H OCEAN",270800
-117.86,33.9,17,1452,188.0,630,194,6.9113,"<1H OCEAN",285200
-117.86,33.9,25,3205,409.0,1291,408,7.2478,"<1H OCEAN",299200
-117.87,33.9,21,3181,447.0,1416,469,"mhS3oP9i98","<1H OCEAN",280300
-117.86,33.89,22,4386,593.0,1915,592,6.6897,"<1H OCEAN",289800
-117.86,33.89,24,2002,253.0,820,241,"F6MxSrrZUE","<1H OCEAN",274500
-117.87,33.89,19,1674,243.0,786,234,6.4218,"<1H OCEAN",275000
-117.86,33.88,19,1621,328.0,871,322,3.7361,"<1H OCEAN",201400
-117.87,33.89,17,1441,530.0,769,456,2.425,"<1H OCEAN",171700
-117.87,33.89,22,2340,664.0,1382,546,3.343,"<1H OCEAN",184600
-117.87,33.88,25,1808,440.0,1342,454,3.025,"<1H OCEAN",156900
-117.87,33.88,"x08MoB2LbU",2655,702.0,1519,708,3.3036,"<1H OCEAN",183900
-117.87,33.88,28,3333,752.0,2026,"LyOWd6CN39",3.5667,"<1H OCEAN",190700
-117.87,33.88,28,2612,602.0,1682,563,3.6417,"<1H OCEAN",204300
-117.86,33.87,12,1600,251.0,685,256,5.1784,"<1H OCEAN",254000
-117.87,33.85,33,45,11.0,34,10,5.2949,"<1H OCEAN",350000
-117.85,33.86,18,329,72.0,209,71,4.6806,"<1H OCEAN",187500
-117.85,33.89,22,4020,655.0,1486,635,5.9639,"<1H OCEAN",262300
-117.85,"ljexvIAGNF",14,4753,681.0,2138,678,7.3658,"8QtHyqy7Pc",288500
-117.86,33.88,20,3977,540.0,1886,541,6.5843,"<1H OCEAN",272200
-117.85,33.87,15,5078,806.0,2569,759,5.6549,"<1H OCEAN",301900
-117.85,33.9,20,4026,648.0,1997,650,5.5918,"<1H OCEAN",260500
-117.85,33.9,25,1548,256.0,811,263,5.2037,"<1H OCEAN",242200
-117.84,33.89,24,3935,625.0,1912,593,5.7951,"<1H OCEAN",226900
-117.85,33.89,24,3326,503.0,1616,494,"JgAJ82IE4r","<1H OCEAN",240600
-117.88,33.87,21,1519,"BWaMsTtxua",1203,366,3.2083,"<1H OCEAN",145300
-117.87,33.86,19,2232,448.0,1149,417,"EUMbqqIJDn","<1H OCEAN",324400
-117.87,33.87,7,2663,642.0,1367,677,4.6563,"<1H OCEAN",162400
-117.87,33.87,"qKZZKnjD5J","ZXtFbnngM4",476.0,"s4uYyDvSaP",455,2.4929,"<1H OCEAN",158500
-117.87,33.87,16,1332,368.0,1534,295,3.0227,"iMCIegRP5S",297100
-117.86,33.87,19,1591,279.0,"gl9JOwqseb",237,5.6573,"<1H OCEAN",216000
-117.88,33.85,"RfwbJS2wnm",2705,713.0,2726,674,2.7759,"<1H OCEAN",200000
-117.87,33.86,28,2292,531.0,2197,509,3.4856,"<1H OCEAN",142800
-117.88,33.85,22,"RKFKJzAFkU",241.0,971,249,"FGnvZ4oFOj","<1H OCEAN",113900
-117.81,"dQcFlhqNAr",13,3252,583.0,1546,557,5.8243,"<1H OCEAN",297900
-117.82,33.88,18,1982,300.0,1027,324,7.0526,"<1H OCEAN",327500
-117.82,33.89,24,2168,421.0,1050,397,"ycXmDcS8ic","<1H OCEAN",238300
-117.81,33.88,19,"QFWKM5VB8X",503.0,1430,459,5.3339,"<1H OCEAN",371700
-117.82,33.89,21,3079,509.0,1431,480,4.0714,"<1H OCEAN",278900
-117.78,33.86,16,3471,708.0,1769,691,4.1064,"<1H OCEAN",246100
-117.76,"1juw5hG3yJ",16,3973,595.0,1971,575,6.4265,"<1H OCEAN",263700
"Ydd7iVmePu",33.9,23,2446,"8Mbo2A6OLJ",1196,359,6.5755,"lkNKCI2fcN",272800
-117.84,33.9,24,1723,223.0,707,219,7.0352,"<1H OCEAN",299600
-117.83,"e5PtniixpB",25,1737,270.0,840,265,4.625,"<1H OCEAN",245700
-117.83,33.88,23,2365,355.0,1209,347,6.0132,"<1H OCEAN",259400
-117.84,"d5p9fOEVF8",19,"QFkENNC9Mo",542.0,1787,560,6.7837,"<1H OCEAN",264300
-117.83,33.88,18,2112,340.0,1048,315,6.9308,"ZlQQmMxGBa",231700
-117.82,33.88,15,5392,895.0,2531,827,6.2185,"<1H OCEAN",280300
-117.83,"mGDYPfvBEZ",5,6971,1449.0,3521,1423,5.2131,"<1H OCEAN",243900
-117.81,33.88,"EPgs8Lk4Kx",2265,283.0,904,279,9.2327,"<1H OCEAN",461300
-117.81,33.87,19,4491,680.0,2457,702,6.0591,"<1H OCEAN",233500
-117.8,33.87,16,5954,1281.0,"ZUaVZPtNzi",1209,4.2566,"<1H OCEAN",206100
-117.81,33.86,18,133,29.0,95,23,3.5625,"<1H OCEAN",235000
-117.87,33.92,14,4039,669.0,1905,670,6.3303,"<1H OCEAN",303000
-117.88,33.92,13,3292,727.0,1565,698,5.457,"<1H OCEAN",308800
-117.85,33.92,11,3331,410.0,1460,416,8.0287,"<1H OCEAN",371800
-117.87,33.92,17,4575,764.0,2054,737,6.0571,"234FYKc1Wi",272400
-117.83,"yQvJiwiKeq",14,1956,282.0,671,269,6.5841,"<1H OCEAN",306400
-117.8,33.92,16,5819,986.0,"lK0ffnJ2TU",914,4.6315,"<1H OCEAN",277500
-117.8,33.89,25,3121,381.0,1278,389,7.0217,"<1H OCEAN",357900
-117.79,33.88,17,8562,1351.0,"qRleazhJsF",1316,6.0829,"<1H OCEAN",252600
-117.78,33.87,16,5609,952.0,2624,934,5.3307,"<1H OCEAN",169600
-117.78,33.88,16,1800,238.0,871,234,6.6678,"<1H OCEAN",301900
"TXh7YIVo95",33.9,14,6239,901.0,2923,904,6.5437,"<1H OCEAN",268200
-117.82,33.9,25,1137,170.0,524,"SC1rbLqaW9",7.5744,"<1H OCEAN",259300
-117.8,33.9,22,"0eImmPzvBh",482.0,1485,461,7.8537,"<1H OCEAN",354900
-117.74,33.89,4,37937,5471.0,16122,5189,7.4947,"<1H OCEAN",366300
-117.76,33.88,9,4838,759.0,2090,695,6.6536,"<1H OCEAN",307800
"57P3yTMjkI",33.88,8,4874,627.0,2070,"fjSzIVCkRp",8.1117,"<1H OCEAN",410200
-117.78,33.89,7,9729,1210.0,4160,"ZtKF8xk0LH",8.9088,"<1H OCEAN",415300
-117.8,33.85,23,3038,470.0,1568,438,5.6403,"<1H OCEAN",233000
-117.82,"buYC3KlBDn",21,2603,404.0,1350,390,6.057,"<1H OCEAN",235900
-117.82,33.85,18,1810,305.0,1189,326,5.2227,"<1H OCEAN",213500
